Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,LOB,Location,Age,Status
3250411,No,16,30,E1,21.62,21.62,0,No,No,Male,Agency,3,BFSI,Bangalore,24,Joined
3250415,Yes,31,30,E1,30,30.77,0.59,No,No,Male,Agency,3,BFSI,Bangalore,34,Joined
3250416,No,4,60,E1,52.87,52.87,0,No,No,Female,Agency,3,BFSI,Bangalore,24,Joined
3250429,No,4,30,E1,31.58,31.58,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3250432,No,17,30,E1,38.89,33.33,-4,No,No,Female,Agency,3,BFSI,Bangalore,27,Joined
3250442,No,0,60,E1,51.52,51.52,0,No,No,Female,Agency,3,BFSI,Bangalore,28,Joined
3250445,No,,30,E1,38.46,38.46,0,No,No,Female,Agency,3,BFSI,Bangalore,24,Not Joined
3250450,No,,60,E1,52.94,52.94,0,No,No,Male,Agency,3,BFSI,Bangalore,24,Not Joined
3250453,No,,45,E1,21.58,-45.29,-55,No,No,Male,Agency,2,ERS,Noida,26,Not Joined
3250454,No,13,30,E1,25,21.67,-2.67,No,No,Male,Agency,6,AXON,Bangalore,31,Joined
3250455,No,31,30,E1,31.25,31.25,0,No,No,Male,Agency,3,BFSI,Bangalore,29,Joined
3250458,No,4,60,E1,62.72,62.72,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Not Joined
3250466,Yes,44,30,E1,30,50,15.38,No,No,Male,Direct,3,CSMP,Chennai,26,Joined
3250467,No,,30,E1,41.03,38.46,-1.82,No,No,Male,Agency,3,BFSI,Bangalore,24,Not Joined
3250470,No,13,45,E1,66.67,66.67,0,No,No,Male,Agency,3,BFSI,Bangalore,29,Not Joined
3250474,No,16,30,E1,32.35,32.35,0,No,No,Male,Agency,3,BFSI,Bangalore,24,Joined
3250480,No,4,45,E1,34.15,34.15,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Not Joined
3250487,No,0,90,E1,34.15,,,No,No,Male,Agency,3,BFSI,Bangalore,28,Not Joined
3250490,No,20,30,E1,25,85.42,48.33,No,No,Female,Direct,4,CSMP,Chennai,26,Joined
3250499,No,,90,E1,52.17,41.3,-7.14,No,No,Male,Agency,3,BFSI,Bangalore,25,Not Joined
3250506,No,12,30,E1,38.21,21.95,-11.76,No,No,Male,Agency,4,BFSI,Bangalore,27,Not Joined
3250507,No,32,30,E1,38.89,38.89,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250509,No,49,45,E1,50,37.5,-8.33,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3250511,Yes,47,30,E2,53.85,36.16,-11.5,Yes,No,Male,Agency,7,ERS,Noida,33,Joined
3250512,No,4,30,E1,50.15,38.14,-8,No,No,Male,Agency,3,BFSI,Bangalore,29,Joined
3250516,Yes,50,30,E1,41.18,35.29,-4.17,No,No,Male,Agency,3,BFSI,Bangalore,31,Joined
3250519,Yes,61,60,E1,37.42,37.42,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250522,Yes,42,30,E1,28.57,28.57,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250525,No,46,30,E1,40.63,40.63,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250528,No,18,60,E1,36.47,31.76,-3.45,No,No,Female,Agency,3,BFSI,Bangalore,25,Not Joined
3250535,No,5,30,E1,46.2,46.2,0,No,No,Male,Direct,4,BFSI,Bangalore,27,Joined
3250543,No,21,30,E1,50,50,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250554,No,0,30,E1,47.06,47.06,0,No,No,Female,Agency,3,BFSI,Bangalore,26,Joined
3250589,No,0,90,E2,25,,,No,No,Male,Agency,6,BFSI,Bangalore,31,Not Joined
3250595,Yes,42,30,E1,46.67,33.33,-9.09,No,No,Male,Agency,4,BFSI,Bangalore,31,Joined
3250609,No,15,30,E1,31.58,31.58,0,No,No,Male,Agency,3,BFSI,Bangalore,28,Joined
3250612,No,,60,E1,33.69,,,No,No,Female,Agency,2,BFSI,Bangalore,25,Not Joined
3250621,Yes,92,60,E1,42.86,42.86,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250627,No,7,30,E1,0,37.14,37.14,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250631,Yes,38,60,E1,71.43,57.14,-8.33,No,No,Female,Agency,3,BFSI,Bangalore,26,Not Joined
3250634,Yes,36,30,E1,31.58,31.58,0,No,No,Male,Agency,3,BFSI,Bangalore,28,Joined
3250635,No,32,30,E1,16.07,16.07,0,No,No,Male,Agency,6,BFSI,Bangalore,33,Not Joined
3250642,No,16,60,E1,30,30.95,0.73,No,No,Male,Agency,3,BFSI,Bangalore,25,Not Joined
3250648,No,3,30,E1,18.75,18.75,0,No,No,Male,Agency,3,BFSI,Bangalore,25,Joined
3250654,Yes,65,90,E1,66.67,54.76,-7.14,No,No,Male,Direct,3,AXON,Hyderabad,26,Joined
3250656,No,16,30,E1,38.89,33.33,-4,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3250658,No,16,60,E1,42.86,42.86,0,No,No,Female,Agency,3,BFSI,Bangalore,27,Not Joined
3250661,Yes,0,30,E1,50,0,-33.33,No,No,Male,Direct,3,INFRA,Chennai,27,Joined
3250666,Yes,6,30,E1,57.14,57.14,0,No,No,Male,Agency,4,BFSI,Bangalore,30,Joined
3250672,Yes,25,30,E1,35.71,35.71,0,No,No,Female,Agency,3,BFSI,Bangalore,27,Joined
3250675,No,14,30,E1,15.56,15.56,0,No,No,Male,Agency,3,BFSI,Bangalore,25,Not Joined
3250679,Yes,24,90,E1,39.53,27.91,-8.33,No,No,Male,Agency,2,BFSI,Bangalore,26,Joined
3250683,Yes,15,30,E1,38.1,38.1,0,No,Yes,Male,Direct,3,EAS,Noida,27,Joined
3250686,No,30,30,E1,44.44,44.44,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3250687,No,21,30,E1,43.6,24.02,-13.64,No,No,Male,Direct,3,CSMP,Chennai,26,Not Joined
3250690,No,1,30,E2,33.33,50,12.5,No,No,Male,Direct,5,INFRA,Chennai,34,Joined
3250691,Yes,83,30,E1,0,3.57,3.57,No,No,Male,Agency,4,BFSI,Bangalore,30,Not Joined
3250695,Yes,16,30,E1,59.52,54.76,-2.99,No,No,Male,Direct,4,CSMP,Chennai,26,Joined
3250701,Yes,15,30,E1,35.42,25,-7.69,No,No,Male,Direct,5,AXON,Bangalore,29,Joined
3250708,No,33,30,E1,26.32,26.32,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Joined
3250715,No,10,30,E1,20,33.33,11.11,No,No,Male,Agency,3,BFSI,Bangalore,25,Joined
3250752,No,4,60,E1,28.21,15.38,-10,No,No,Male,Direct,1,ERS,Bangalore,25,Joined
3250754,No,1,30,E1,53.85,38.46,-10,No,Yes,Male,Direct,6,AXON,Chennai,31,Joined
3250758,Yes,40,30,E1,50,65,10,No,No,Male,Direct,1,INFRA,Chennai,24,Joined
3250767,Yes,59,60,E2,38.89,31.94,-5,No,No,Male,Direct,6,AXON,Hyderabad,32,Joined
3250769,No,4,60,E1,50,12.5,-25,No,No,Male,Direct,2,ERS,Bangalore,26,Joined
3250771,No,28,30,E1,50,50,0,No,No,Male,Direct,3,INFRA,Chennai,23,Joined
3250789,No,42,30,E1,40.63,40.63,0,No,No,Male,Agency,3,BFSI,Bangalore,28,Joined
3250796,No,7,60,E1,106.9,55.17,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3250804,No,2,30,E2,36.36,27.27,-6.67,No,Yes,Male,Agency,10,INFRA,Chennai,36,Joined
3250809,Yes,49,30,E1,24,24,0,No,No,Male,Direct,4,BFSI,Bangalore,27,Joined
3250810,Yes,98,30,E1,50,50,0,No,No,Male,Direct,4,BFSI,Bangalore,34,Joined
3250811,Yes,37,30,E1,168.52,122.22,-17.24,No,No,Female,Direct,4,BFSI,Bangalore,27,Joined
3250812,Yes,77,60,E1,27.91,27.91,0,No,No,Female,Direct,3,BFSI,Bangalore,26,Joined
3250813,Yes,7,60,E1,38.1,38.1,0,No,No,Male,Direct,3,CSMP,Bangalore,29,Not Joined
3250814,Yes,15,60,E1,19.27,19.27,0,No,No,Male,Direct,4,CSMP,Bangalore,29,Not Joined
3250815,Yes,105,90,E1,37.78,37.78,0,No,No,Male,Direct,3,CSMP,Bangalore,27,Joined
3250817,Yes,41,45,E1,69.81,69.81,0,No,No,Female,Direct,3,CSMP,Bangalore,30,Joined
3250821,No,12,30,E1,113.27,113.27,0,No,No,Female,Direct,3,CSMP,Bangalore,29,Not Joined
3250822,No,,90,E1,41.18,41.18,0,No,No,Female,Direct,3,CSMP,Bangalore,26,Not Joined
3250823,Yes,41,30,E1,25,25,0,No,No,Female,Direct,4,CSMP,Bangalore,35,Joined
3250825,Yes,11,60,E1,25,-6.25,-25,No,No,Male,Direct,2,ERS,Bangalore,25,Not Joined
3250831,No,34,30,E1,40.63,40.63,0,No,No,Male,Agency,3,BFSI,Bangalore,24,Joined
3250840,No,0,60,E1,50.94,50.94,0,No,No,Male,Agency,3,BFSI,Bangalore,30,Joined
3250842,No,6,30,E1,150,87.5,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3250862,No,15,30,E1,31.58,31.58,0,No,No,Male,Agency,3,BFSI,Bangalore,27,Joined
3250867,No,5,60,E1,114.29,60.71,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3250895,No,,90,E1,45.83,38.89,-4.76,No,No,Male,Agency,4,BFSI,Bangalore,27,Not Joined
3250896,No,2,30,E1,50,25,-16.67,No,No,Male,Agency,1,INFRA,Noida,23,Joined
3250903,Yes,50,30,E1,14,14,0,No,No,Male,Agency,3,BFSI,Bangalore,28,Not Joined
3250916,Yes,63,60,E3,25.5,17.13,-6.67,Yes,No,Male,Direct,7,INFRA,Chennai,35,Joined
3250924,No,4,30,E1,66.67,25,-25,No,No,Male,Direct,0,ERS,Bangalore,24,Joined
3250946,No,4,30,E1,66.67,25,-25,No,No,Male,Direct,2,ERS,Bangalore,26,Joined
3250953,No,1,30,E1,122.22,68.89,-24,No,No,Male,Agency,4,BFSI,Chennai,29,Joined
3250957,No,29,30,E1,19.05,19.05,0,No,No,Male,Agency,3,BFSI,Bangalore,25,Joined
3250960,Yes,0,30,E1,66.67,,,No,No,Male,Agency,3,CSMP,Chennai,27,Not Joined
3250967,No,10,30,E1,100,50,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3250984,No,,60,E1,50,12.5,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Not Joined
3250992,No,34,30,E1,33.33,11.11,-16.67,No,No,Male,Agency,2,ERS,Noida,27,Joined
3250995,Yes,11,30,E1,106.9,55.17,-25,No,No,Male,Direct,2,ERS,Bangalore,24,Joined
3251000,Yes,41,30,E1,50,50,0,No,No,Male,Direct,3,CSMP,Bangalore,28,Joined
3251004,No,,60,E1,20.39,20.39,0,No,No,Male,Direct,4,CSMP,Bangalore,30,Not Joined
3251006,Yes,14,60,E1,26.64,26.64,0,No,No,Female,Direct,3,CSMP,Bangalore,26,Joined
3251008,Yes,41,30,E1,48.15,48.15,0,No,No,Female,Direct,3,CSMP,Bangalore,29,Joined
3251009,No,,30,E1,122.22,122.22,0,No,No,Male,Direct,3,CSMP,Bangalore,29,Not Joined
3251027,No,4,30,E1,66.67,25,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3251028,Yes,67,60,E3,26.58,30.8,3.33,No,No,Male,Direct,8,INFRA,Noida,36,Joined
3251039,No,5,60,E1,58.73,42.86,-10,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3251053,No,7,60,E1,15.38,-13.46,-25,No,No,Male,Direct,2,ERS,Bangalore,25,Joined
3251055,No,47,60,E1,35.14,48.65,10,No,Yes,Male,Direct,2,ERS,Chennai,27,Joined
3251076,Yes,4,30,E1,20.69,13.79,-5.71,No,No,Male,Agency,3,INFRA,Chennai,31,Joined
3251092,No,4,30,E1,66.67,25,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3251113,No,4,30,E1,42.86,7.14,-25,No,No,Male,Direct,2,ERS,Bangalore,25,Joined
3251127,No,4,30,E1,150,87.5,-25,No,No,Male,Direct,1,ERS,Bangalore,25,Joined
3251170,Yes,28,60,E2,33.33,177.78,108.33,Yes,No,Male,Direct,8,ERS,Noida,40,Joined
3251625,No,17,30,E1,123.21,100.89,-10,No,No,Male,Employee Referral,3,ERS,Chennai,26,Joined
3254214,No,8,60,E1,27.27,18.18,-7.14,No,No,Male,Employee Referral,5,ERS,Bangalore,30,Not Joined
3256546,Yes,92,90,E1,50,55,3.33,No,Yes,Male,Direct,2,ERS,Bangalore,26,Joined
3256560,Yes,62,60,E3,23.81,42.86,15.38,Yes,No,Male,Direct,9,ETS,Noida,34,Joined
3256579,No,,30,E1,62.5,37.5,-15.38,No,No,Male,Agency,3,BFSI,Bangalore,29,Not Joined
3256602,Yes,96,30,E1,31.94,31.94,0,No,No,Male,Agency,4,AXON,Bangalore,32,Joined
3256671,No,,90,E2,10,15,4.55,Yes,No,Male,Agency,6,ETS,Bangalore,30,Not Joined
3256713,Yes,5,60,E1,33.33,22.22,-8.33,No,Yes,Female,Agency,2,ERS,Noida,25,Joined
3256739,No,3,30,E1,52.63,31.58,-13.79,No,No,Male,Agency,3,ERS,Noida,25,Joined
3256767,Yes,56,60,E1,69.97,69.97,0,No,No,Female,Direct,3,ETS,Chennai,24,Joined
3256803,Yes,57,30,E1,9.09,9.09,0,No,No,Female,Agency,4,BFSI,Bangalore,39,Joined
3256820,No,5,60,E1,50,12.5,-25,No,No,Male,Direct,1,ERS,Bangalore,25,Joined
3256842,No,5,30,E1,47.73,34.09,-9.23,No,No,Male,Agency,3,ERS,Bangalore,26,Not Joined
3256856,No,3,30,E1,124.49,59.18,-29.09,No,No,Male,Agency,2,ERS,Bangalore,25,Not Joined
3256901,Yes,9,30,E1,22.92,22.92,0,No,No,Male,Direct,3,CSMP,Noida,28,Joined
3256903,Yes,8,30,E1,33.33,11.11,-16.67,No,No,Male,Direct,2,CSMP,Noida,26,Not Joined
3256904,No,7,30,E1,66.67,64.81,-1.11,No,Yes,Male,Direct,2,ERS,Chennai,29,Joined
3256920,Yes,73,30,E2,20.25,26.58,5.26,No,No,Male,Direct,5,EAS,Chennai,28,Not Joined
3256929,Yes,9,30,E1,40,30,-7.14,No,No,Male,Direct,3,CSMP,Noida,26,Joined
3256946,Yes,,60,E1,55.44,42.49,-8.33,No,No,Female,Direct,3,ETS,Chennai,26,Not Joined
3256971,No,11,60,E3,24.46,24.46,0,No,No,Male,Employee Referral,11,INFRA,Noida,35,Joined
3256977,Yes,8,30,E1,42.86,30.95,-8.33,No,No,Male,Direct,3,CSMP,Noida,27,Not Joined
3257001,Yes,25,30,E1,11.25,11.25,0,No,No,Male,Agency,3,CSMP,Noida,30,Joined
3257017,No,2,30,E1,33.33,31.11,-1.67,No,No,Female,Agency,3,ERS,Noida,27,Joined
3257026,No,31,30,E1,21.43,16.07,-4.41,No,No,Male,Agency,3,ERS,Noida,28,Joined
3257030,Yes,9,30,E1,39.06,39.06,0,No,No,Male,Direct,4,CSMP,Noida,30,Joined
3257036,No,,30,E1,0,-11.25,-11.25,No,No,Male,Direct,3,CSMP,Noida,27,Not Joined
3257046,No,64,30,E1,28.21,28.21,0,No,No,Male,Direct,3,CSMP,Noida,30,Joined
3257047,No,6,30,E1,42.86,42.86,0,No,No,Female,Direct,4,CSMP,Noida,27,Joined
3257048,No,54,60,E1,32.65,32.65,0,No,No,Male,Direct,4,CSMP,Noida,27,Joined
3257049,No,54,30,E1,30,30,0,No,No,Male,Direct,4,CSMP,Noida,31,Joined
3257068,No,5,30,E1,45.45,35.06,-7.14,No,No,Male,Employee Referral,4,ERS,Chennai,29,Not Joined
3257077,No,,30,E1,33.33,-20,-40,No,No,Female,Agency,3,ERS,Noida,27,Not Joined
3257135,No,2,30,E1,41.09,32.28,-6.25,No,No,Male,Agency,6,ETS,Noida,29,Joined
3257148,No,12,30,E1,47.54,47.54,0,No,No,Male,Agency,2,ERS,Chennai,25,Not Joined
3257182,No,9,30,E1,24.42,29.03,3.7,No,No,Female,Employee Referral,4,INFRA,Noida,27,Joined
3257262,No,4,30,E3,49.25,42.86,-4.29,No,No,Male,Agency,15,INFRA,Chennai,45,Joined
3257280,No,4,45,E2,66.67,61.67,-3,No,No,Male,Direct,5,INFRA,Noida,30,Joined
3257294,Yes,11,60,E1,50,12.5,-25,No,No,Male,Direct,1,ERS,Bangalore,25,Joined
3257308,Yes,70,60,E1,87.3,87.3,0,No,Yes,Male,Direct,4,BFSI,Chennai,26,Joined
3257310,Yes,3,30,E2,66.67,66.67,0,No,No,Male,Direct,4,INFRA,Noida,26,Joined
3257341,Yes,11,30,E1,50,12.5,-25,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3257344,No,21,30,E1,50,37.5,-8.33,No,No,Male,Agency,1,INFRA,Noida,24,Joined
3257345,Yes,28,30,E1,57.89,57.89,0,No,No,Male,Agency,3,ERS,Bangalore,27,Joined
3257351,Yes,7,30,E1,50,25,-16.67,No,No,Female,Direct,1,INFRA,Noida,27,Not Joined
3257373,Yes,68,30,E1,25,25,0,No,No,Male,Direct,4,CSMP,Noida,32,Joined
3257374,No,,30,E1,,18.18,,No,No,Male,Direct,3,CSMP,Noida,25,Not Joined
3257375,Yes,91,60,E1,31.11,31.11,0,No,No,Male,Direct,4,CSMP,Noida,31,Joined
3257376,No,,60,E1,,40.35,,No,No,Male,Direct,3,CSMP,Noida,26,Not Joined
3257377,Yes,9,30,E1,87.5,66.67,-11.11,No,No,Female,Employee Referral,4,CSMP,Noida,31,Joined
3257378,Yes,84,60,E1,29.77,29.77,0,No,No,Male,Direct,4,CSMP,Noida,29,Joined
3257379,No,,30,E1,,1.14,,No,No,Male,Direct,3,CSMP,Noida,29,Not Joined
3257380,No,42,30,E1,38.16,38.16,0,No,No,Male,Direct,5,CSMP,Noida,30,Joined
3257381,No,59,60,E1,21.21,21.21,0,No,No,Female,Direct,3,CSMP,Noida,27,Joined
3257384,No,,60,E1,,118.75,,No,No,Male,Direct,2,CSMP,Noida,26,Not Joined
3257385,Yes,11,30,E3,0,0,0,No,No,Male,Direct,15,BFSI,Chennai,45,Joined
3257394,Yes,62,60,E1,75,50,-14.29,No,No,Male,Employee Referral,4,AXON,Hyderabad,26,Not Joined
3257414,No,57,30,E2,3.53,3.53,0,No,No,Female,Agency,7,BFSI,Chennai,32,Joined
3257427,Yes,63,30,E1,31.25,31.25,0,No,No,Male,Agency,3,BFSI,Bangalore,25,Joined
3257434,No,4,30,E1,48.44,40.63,-5.26,No,Yes,Male,Agency,2,ERS,Chennai,25,Joined
3257438,Yes,10,30,E1,25,16.07,-7.14,No,No,Female,Employee Referral,6,ERS,Chennai,28,Joined
3257449,Yes,77,60,E2,75.44,72.51,-1.67,No,No,Male,Employee Referral,8,ERS,Chennai,29,Joined
3257460,No,13,60,E1,66.67,50,-10,No,No,Male,Direct,1,ERS,Bangalore,24,Joined
3257499,No,63,45,E1,50,39.06,-7.29,No,Yes,Female,Direct,3,CSMP,Chennai,25,Joined
3257507,Yes,55,30,E2,66.67,50,-10,Yes,No,Male,Direct,5,ETS,Chennai,32,Joined
3257508,No,61,45,E1,57.89,57.89,0,No,No,Male,Direct,3,CSMP,Bangalore,27,Not Joined
3257517,No,57,30,E2,42.05,70.45,20,Yes,No,Male,Agency,5,ETS,Bangalore,31,Joined
3257524,No,,60,E3,53.73,28.11,-16.67,No,No,Male,Agency,13,INFRA,Chennai,39,Not Joined
3257531,No,6,30,E1,33.33,0,-25,No,No,Male,Agency,2,ERS,Noida,27,Joined
3257557,No,3,60,E2,53.06,7.14,-30,No,No,Male,Agency,7,ERS,Bangalore,36,Joined
3257558,Yes,32,30,E1,78.57,58.93,-11,No,No,Male,Direct,2,ETS,Noida,28,Joined
3257573,No,,90,E2,46.67,26.67,-13.64,No,No,Male,Direct,6,ETS,Chennai,31,Not Joined
3257578,No,0,60,E1,115,115,0,No,Yes,Male,Direct,3,CSMP,Chennai,27,Joined
3257579,Yes,43,30,E1,44.44,40,-3.08,No,No,Male,Agency,4,ERS,Chennai,29,Not Joined
3257595,No,5,60,E1,62.16,48.65,-8.33,No,No,Male,Direct,3,CSMP,Chennai,25,Not Joined
3257632,No,43,90,E1,44.23,25,-13.33,No,No,Male,Direct,3,CSMP,Chennai,27,Not Joined
3257648,No,,60,E1,44.07,22.03,-15.29,No,No,Male,Direct,3,ETS,Noida,29,Not Joined
3257704,Yes,29,30,E1,37.5,27.5,-7.27,No,No,Male,Direct,3,ERS,Bangalore,28,Joined
3257780,No,20,45,E1,33.33,-20,-40,No,No,Male,Agency,2,ERS,Noida,26,Joined
3257790,Yes,34,30,E3,34.62,34.62,0,No,No,Male,Direct,6,INFRA,Noida,30,Joined
3257825,Yes,27,30,E2,47.06,29.41,-12,No,No,Male,Direct,6,ETS,Noida,30,Joined
3257888,Yes,11,30,E3,12.5,12.5,0,No,No,Male,Direct,11,INFRA,Mumbai,34,Joined
3257907,Yes,31,30,E2,80.56,73.61,-3.85,No,No,Male,Direct,10,EAS,Chennai,35,Joined
3257933,No,68,60,E1,44.74,36.84,-5.45,No,No,Male,Agency,3,CSMP,Noida,25,Joined
3257940,Yes,2,30,E1,23.08,9.23,-11.25,No,No,Female,Direct,1,ERS,Chennai,24,Joined
3257952,No,5,60,E1,51.16,27.91,-15.38,No,No,Male,Agency,4,CSMP,Noida,30,Joined
3257968,Yes,6,30,E2,61.29,53.23,-5,No,Yes,Male,Direct,7,CSMP,Chennai,31,Joined
3257976,No,3,45,E1,77.27,77.27,0,No,No,Male,Direct,5,BFSI,Bangalore,28,Joined
3257979,Yes,101,90,E2,34.62,31.73,-2.14,No,No,Male,Direct,6,INFRA,Chennai,33,Joined
3257982,Yes,23,30,E1,11.61,17.19,5,No,No,Male,Agency,3,CSMP,Noida,27,Joined
3257993,Yes,7,30,E1,64.95,48.45,-10,No,No,Male,Direct,3,EAS,Noida,28,Not Joined
3257995,Yes,13,30,E1,45.83,38.89,-4.76,No,No,Female,Employee Referral,3,CSMP,Noida,26,Joined
3258002,No,,90,E1,64.95,-18.56,-50.63,No,No,Male,Employee Referral,4,ERS,Bangalore,29,Not Joined
3258008,No,,60,E1,33.33,31.11,-1.67,No,No,Female,Agency,3,ERS,Noida,28,Not Joined
3258031,No,33,30,E1,108.33,66.67,-20,No,Yes,Male,Agency,3,ERS,Bangalore,26,Joined
3258053,Yes,20,30,E1,45.45,45.45,0,No,No,Male,Direct,7,AXON,Noida,30,Not Joined
3258055,No,0,60,E1,33.33,33.33,0,No,No,Male,Agency,4,ERS,Noida,29,Joined
3258072,Yes,14,30,E1,30.77,23.08,-5.88,No,No,Male,Direct,1,INFRA,Mumbai,24,Joined
3258082,Yes,14,30,E1,133.33,133.33,0,No,Yes,Male,Direct,2,INFRA,Chennai,32,Joined
3258089,Yes,18,60,E1,44.93,47.34,1.67,No,No,Male,Agency,1,ERS,Chennai,27,Not Joined
3258090,Yes,46,30,E1,81.82,50,-17.5,No,No,Male,Agency,2,ERS,Chennai,26,Joined
3258096,Yes,63,45,E1,53.41,70.45,11.11,No,No,Male,Agency,2,ERS,Chennai,26,Joined
3258106,Yes,3,30,E1,124.36,156.41,14.29,No,No,Male,Agency,2,ERS,Chennai,27,Joined
3258117,No,7,30,E1,42.86,7.14,-25,No,No,Male,Agency,3,ERS,Chennai,26,Not Joined
3258129,No,1,30,E1,7.82,17.25,8.75,No,No,Male,Agency,2,ERS,Chennai,25,Not Joined
3258142,Yes,46,30,E1,42.16,47.06,3.45,No,No,Female,Agency,2,ERS,Chennai,24,Joined
3258146,Yes,19,30,E1,5.56,94.44,84.21,No,No,Male,Agency,4,ERS,Chennai,26,Joined
3258149,Yes,42,30,E1,66.67,83.33,10,No,No,Male,Agency,2,ERS,Chennai,24,Joined
3258153,No,,30,E1,84.21,84.21,0,No,No,Male,Direct,3,CSMP,Noida,23,Not Joined
3258205,Yes,5,60,E1,33.33,31.11,-1.67,No,No,Male,Agency,3,ERS,Noida,26,Not Joined
3258218,No,0,30,E1,39.06,31.25,-5.62,No,No,Male,Agency,3,Healthcare,Chennai,25,Joined
3258229,No,24,90,E2,42.86,42.86,0,No,No,Male,Direct,8,ERS,Bangalore,32,Not Joined
3258256,Yes,72,45,E1,27.27,12.73,-11.43,No,Yes,Female,Direct,2,AXON,Noida,30,Joined
3258270,Yes,90,90,E1,50.94,35.85,-10,No,No,Female,Direct,3,AXON,Noida,25,Not Joined
3258275,No,1,60,E3,78.57,42.86,-20,No,Yes,Male,Employee Referral,5,INFRA,Noida,29,Joined
3258343,Yes,90,90,E1,29.63,14.81,-11.43,No,Yes,Male,Direct,3,AXON,Noida,25,Joined
3258355,No,43,60,E1,90,110,10.53,No,Yes,Male,Direct,2,ETS,Noida,23,Joined
3258384,No,25,30,E2,20,20,0,No,No,Male,Direct,9,INFRA,Noida,33,Joined
3258412,No,10,30,E1,42.86,42.86,0,No,No,Male,Employee Referral,2,INFRA,Noida,24,Joined
3258638,Yes,77,30,E1,100,100,0,No,Yes,Male,Direct,3,CSMP,Chennai,27,Joined
3258872,Yes,,30,E4,0.84,-24.37,-25,Yes,Yes,Male,Employee Referral,11,SALES,Chennai,34,Joined
3259127,No,,60,E4,,4.96,,No,No,Male,Employee Referral,15,ERS,Bangalore,37,Not Joined
3260524,No,1,60,E3,52.94,29.41,-15.38,No,Yes,Male,Employee Referral,7,INFRA,Noida,29,Joined
3262226,No,,90,E4,30,30,0,No,No,Male,Employee Referral,14,ERS,Bangalore,37,Not Joined
3262279,No,,30,E2,42.86,30,-9,No,No,Male,Agency,6,ERS,Bangalore,34,Not Joined
3262451,Yes,2,30,E1,33.33,-1.11,-25.83,No,No,Male,Agency,2,ERS,Noida,26,Not Joined
3262461,No,22,30,E1,33.33,31.11,-1.67,No,Yes,Male,Agency,3,ERS,Noida,26,Joined
3262543,No,3,60,E1,71.43,68.57,-1.67,No,Yes,Male,Agency,4,BFSI,Bangalore,28,Joined
3262565,No,,60,E1,33.33,11.11,-16.67,No,No,Male,Agency,3,ERS,Noida,22,Not Joined
3262688,Yes,96,45,E1,33.33,28.89,-3.33,Yes,Yes,Male,Agency,2,ERS,Noida,26,Joined
3262697,No,,60,E2,30,30,0,No,No,Male,Direct,5,ETS,Noida,28,Not Joined
3262716,No,3,30,E1,,42.86,,No,No,Male,Direct,3,BFSI,Chennai,30,Not Joined
3262717,No,21,90,E1,,31.39,,No,No,Female,Direct,3,BFSI,Chennai,26,Not Joined
3262718,Yes,77,30,E1,,27.54,,No,No,Male,Direct,3,BFSI,Chennai,30,Not Joined
3262720,No,,45,E1,,41.41,,No,No,Male,Direct,3,BFSI,Chennai,26,Not Joined
3262721,No,1,30,E1,,45.83,,No,No,Male,Direct,4,BFSI,Chennai,31,Not Joined
3262724,No,39,30,E1,36.92,36.92,0,No,No,Male,Direct,3,BFSI,Chennai,27,Joined
3262729,No,,60,E3,11.61,30.21,16.67,No,No,Male,Agency,9,ETS,Bangalore,34,Not Joined
3262731,Yes,38,30,E1,53.85,44.23,-6.25,No,No,Male,Agency,2,CSMP,Noida,29,Joined
3262838,No,,30,E1,60,30,-18.75,No,No,Male,Direct,3,INFRA,Mumbai,27,Not Joined
3262878,No,35,30,E1,50,50,0,No,Yes,Male,Agency,3,ERS,Chennai,25,Joined
3262961,No,39,30,E1,42.17,42.17,0,No,No,Male,Direct,3,BFSI,Chennai,26,Joined
